starting training
2024-06-01 00:05:09.444755: I external/local_xla/xla/service/service.cc:168] XLA service 0x7f8dc0d3e9d0 initialized for platform CUDA (this does not guarantee that XLA will be used). Devices:
2024-06-01 00:05:09.445001: I external/local_xla/xla/service/service.cc:176]   StreamExecutor device (0): NVIDIA RTX A4000, Compute Capability 8.6
2024-06-01 00:05:09.468620: I tensorflow/compiler/mlir/tensorflow/utils/dump_mlir_util.cc:269] disabling MLIR crash reproducer, set env var `MLIR_CRASH_REPRODUCER_DIRECTORY` to enable.
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1717200309.632330     297 device_compiler.h:186] Compiled cluster using XLA!  This line is logged at most once for the lifetime of the process.
Episode: 3838/20000, steps: 50[191900], Total reward: -6.8583376288414[-3.2], time: 9.9s[708.2m], e: 0.21543262962171578
Episode: 3839/20000, steps: 50[191950], Total reward: -7.017346954345702[-3.4], time: 9.2s[708.3m], e: 0.2153464565698671
Episode: 3840/20000, steps: 50[192000], Total reward: -10.177168178558343[-3.9], time: 10.2s[708.5m], e: 0.21526031798723916
Episode: 3841/20000, steps: 50[192050], Total reward: -4.17816278934479[-3.9], time: 10.4s[708.7m], e: 0.21517421386004426
Episode: 3842/20000, steps: 50[192100], Total reward: -0.4069597244262694[-3.5], time: 9.9s[708.8m], e: 0.21508814417450026
Episode: 3843/20000, steps: 50[192150], Total reward: 1.52962646484375[-3.3], time: 11.3s[709.0m], e: 0.21500210891683047
Episode: 3844/20000, steps: 50[192200], Total reward: 0.7630583524703981[-3.0], time: 9.2s[709.2m], e: 0.21491610807326375
Episode: 3845/20000, steps: 50[192250], Total reward: -5.418181633949279[-3.2], time: 9.0s[709.3m], e: 0.21483014163003444
Episode: 3846/20000, steps: 50[192300], Total reward: -0.1996321678161622[-3.1], time: 9.6s[709.5m], e: 0.21474420957338244
Episode: 3847/20000, steps: 50[192350], Total reward: -1.9701234340667726[-3.1], time: 10.5s[709.7m], e: 0.2146583118895531
Episode: 3848/20000, steps: 50[192400], Total reward: -5.675296735763551[-3.3], time: 10.3s[709.8m], e: 0.21457244856479726
Episode: 3849/20000, steps: 50[192450], Total reward: 0.5631750583648677[-3.3], time: 11.2s[710.0m], e: 0.21448661958537135
Episode: 3850/20000, steps: 50[192500], Total reward: -4.609077763557435[-3.3], time: 11.3s[710.2m], e: 0.2144008249375372
Episode: 3851/20000, steps: 50[192550], Total reward: -4.243781876564027[-3.6], time: 10.2s[710.4m], e: 0.2143150646075622
Episode: 3852/20000, steps: 50[192600], Total reward: -3.659799718856812[-3.7], time: 10.5s[710.6m], e: 0.2142293385817192
Episode: 3853/20000, steps: 50[192650], Total reward: -8.354053902626037[-3.7], time: 10.6s[710.7m], e: 0.2141436468462865
Episode: 3854/20000, steps: 50[192700], Total reward: -1.788513517379761[-3.8], time: 10.2s[710.9m], e: 0.214057989387548
Episode: 3855/20000, steps: 50[192750], Total reward: -3.3009145379066456[-3.8], time: 9.0s[711.1m], e: 0.213972366191793
Episode: 3856/20000, steps: 50[192800], Total reward: -4.338946366310122[-3.5], time: 9.5s[711.2m], e: 0.2138867772453163
Episode: 3857/20000, steps: 50[192850], Total reward: 0.23548240661621092[-3.5], time: 9.6s[711.4m], e: 0.2138012225344182
Episode: 3858/20000, steps: 50[192900], Total reward: -6.71664981842041[-3.4], time: 9.8s[711.5m], e: 0.21371570204540444
Episode: 3859/20000, steps: 50[192950], Total reward: -3.745761346817015[-3.3], time: 10.0s[711.7m], e: 0.2136302157645863
Episode: 3860/20000, steps: 50[193000], Total reward: -4.72633600234985[-3.0], time: 9.7s[711.9m], e: 0.21354476367828046
Episode: 3861/20000, steps: 50[193050], Total reward: -1.2425412654876704[-2.9], time: 9.0s[712.0m], e: 0.21345934577280914
Episode: 3862/20000, steps: 50[193100], Total reward: -4.833091139793392[-3.1], time: 11.5s[712.2m], e: 0.21337396203450004
Episode: 3863/20000, steps: 50[193150], Total reward: 0.47730658054351816[-3.1], time: 10.5s[712.4m], e: 0.21328861244968625
Episode: 3864/20000, steps: 50[193200], Total reward: -9.639293378591537[-3.7], time: 11.1s[712.6m], e: 0.2132032970047064
Episode: 3865/20000, steps: 50[193250], Total reward: -0.06713314056396365[-3.4], time: 10.4s[712.7m], e: 0.21311801568590452
Episode: 3866/20000, steps: 50[193300], Total reward: -2.591337776184082[-3.5], time: 9.2s[712.9m], e: 0.21303276847963018
Episode: 3867/20000, steps: 50[193350], Total reward: -2.069649195671082[-3.5], time: 9.9s[713.1m], e: 0.21294755537223833
Episode: 3868/20000, steps: 50[193400], Total reward: -2.0220638275146485[-3.3], time: 10.5s[713.2m], e: 0.21286237635008945
Episode: 3869/20000, steps: 50[193450], Total reward: -3.219366347789764[-3.5], time: 9.5s[713.4m], e: 0.21277723139954943
Episode: 3870/20000, steps: 50[193500], Total reward: -2.0545773029327408[-3.4], time: 9.0s[713.5m], e: 0.21269212050698963
Episode: 3871/20000, steps: 50[193550], Total reward: -5.155949592590333[-3.4], time: 8.5s[713.7m], e: 0.21260704365878685
Episode: 3872/20000, steps: 50[193600], Total reward: -3.1330396413803094[-3.4], time: 8.6s[713.8m], e: 0.21252200084132336
Episode: 3873/20000, steps: 50[193650], Total reward: -5.752930831909177[-3.3], time: 8.6s[714.0m], e: 0.21243699204098684
Episode: 3874/20000, steps: 50[193700], Total reward: -4.0205097079277055[-3.4], time: 9.0s[714.1m], e: 0.21235201724417047
Episode: 3875/20000, steps: 50[193750], Total reward: 0.18542876243591278[-3.2], time: 11.2s[714.3m], e: 0.2122670764372728
Episode: 3876/20000, steps: 50[193800], Total reward: -2.5608588695526135[-3.1], time: 10.4s[714.5m], e: 0.2121821696066979
Episode: 3877/20000, steps: 50[193850], Total reward: -0.3217497825622558[-3.2], time: 9.1s[714.6m], e: 0.21209729673885522
Episode: 3878/20000, steps: 50[193900], Total reward: -3.976311910152436[-3.0], time: 9.4s[714.8m], e: 0.21201245782015968
Episode: 3879/20000, steps: 50[193950], Total reward: -0.5244065761566169[-2.9], time: 9.6s[715.0m], e: 0.21192765283703163
Episode: 3880/20000, steps: 50[194000], Total reward: -8.43973619937897[-3.0], time: 9.8s[715.1m], e: 0.21184288177589683
Episode: 3881/20000, steps: 50[194050], Total reward: -2.2685753583908084[-3.1], time: 9.1s[715.3m], e: 0.21175814462318648
Episode: 3882/20000, steps: 50[194100], Total reward: 1.061064648628235[-2.8], time: 11.4s[715.5m], e: 0.21167344136533722
Episode: 3883/20000, steps: 50[194150], Total reward: -3.892130732536316[-3.0], time: 10.2s[715.6m], e: 0.21158877198879109
Episode: 3884/20000, steps: 50[194200], Total reward: -0.8935914516448977[-2.6], time: 9.8s[715.8m], e: 0.21150413647999558
Episode: 3885/20000, steps: 50[194250], Total reward: -6.757319742441178[-2.9], time: 9.2s[715.9m], e: 0.2114195348254036
Episode: 3886/20000, steps: 50[194300], Total reward: -11.717181491851807[-3.4], time: 10.6s[716.1m], e: 0.21133496701147345
Episode: 3887/20000, steps: 50[194350], Total reward: -3.3029217958450316[-3.4], time: 11.3s[716.3m], e: 0.21125043302466887
Episode: 3888/20000, steps: 50[194400], Total reward: -4.350666373968125[-3.6], time: 9.3s[716.5m], e: 0.21116593285145902
Episode: 3889/20000, steps: 50[194450], Total reward: -2.4531405448913564[-3.5], time: 11.2s[716.7m], e: 0.21108146647831844
Episode: 3890/20000, steps: 50[194500], Total reward: -10.02662308663129[-3.9], time: 10.2s[716.8m], e: 0.2109970338917271
Episode: 3891/20000, steps: 50[194550], Total reward: -6.881728690862658[-4.0], time: 10.1s[717.0m], e: 0.21091263507817043
Episode: 3892/20000, steps: 50[194600], Total reward: -2.4009890794754027[-4.0], time: 10.4s[717.2m], e: 0.21082827002413917
Episode: 3893/20000, steps: 50[194650], Total reward: -0.9848797738552095[-3.7], time: 10.4s[717.3m], e: 0.21074393871612954
Episode: 3894/20000, steps: 50[194700], Total reward: -0.25696973800659195[-3.5], time: 9.6s[717.5m], e: 0.2106596411406431
Episode: 3895/20000, steps: 50[194750], Total reward: -3.742998051643372[-3.7], time: 9.4s[717.7m], e: 0.21057537728418685
Episode: 3896/20000, steps: 50[194800], Total reward: -8.759620511531832[-4.0], time: 12.0s[717.9m], e: 0.2104911471332732
Episode: 3897/20000, steps: 50[194850], Total reward: -6.777242386341096[-4.4], time: 12.0s[718.1m], e: 0.2104069506744199
Episode: 3898/20000, steps: 50[194900], Total reward: -0.35765991210937503[-4.2], time: 10.7s[718.2m], e: 0.21032278789415013
Episode: 3899/20000, steps: 50[194950], Total reward: -0.5947105884552008[-4.2], time: 10.3s[718.4m], e: 0.21023865877899248
Episode: 3900/20000, steps: 50[195000], Total reward: -7.577568447589874[-4.1], time: 12.0s[718.6m], e: 0.21015456331548088
Episode: 3901/20000, steps: 50[195050], Total reward: -5.565734243392945[-4.3], time: 10.4s[718.8m], e: 0.2100705014901547
Episode: 3902/20000, steps: 50[195100], Total reward: -4.317488861083984[-4.6], time: 10.5s[718.9m], e: 0.20998647328955863
Episode: 3903/20000, steps: 50[195150], Total reward: -0.5203568220138552[-4.4], time: 11.9s[719.1m], e: 0.2099024787002428
Episode: 3904/20000, steps: 50[195200], Total reward: -5.141726374626161[-4.6], time: 10.3s[719.3m], e: 0.20981851770876273
Episode: 3905/20000, steps: 50[195250], Total reward: -1.3735346078872686[-4.4], time: 10.0s[719.5m], e: 0.20973459030167924
Episode: 3906/20000, steps: 50[195300], Total reward: -2.666199159622192[-3.9], time: 9.1s[719.6m], e: 0.20965069646555856
Episode: 3907/20000, steps: 50[195350], Total reward: -1.3267525196075436[-3.8], time: 12.4s[719.8m], e: 0.20956683618697236
Episode: 3908/20000, steps: 50[195400], Total reward: -0.5870995521545408[-3.6], time: 11.3s[720.0m], e: 0.2094830094524976
Episode: 3909/20000, steps: 50[195450], Total reward: -2.6565024852752672[-3.6], time: 12.6s[720.2m], e: 0.2093992162487166
Episode: 3910/20000, steps: 50[195500], Total reward: -0.6261903643608099[-3.2], time: 10.8s[720.4m], e: 0.20931545656221712
Episode: 3911/20000, steps: 50[195550], Total reward: 0.20948686599731478[-2.8], time: 9.9s[720.6m], e: 0.20923173037959225
Episode: 3912/20000, steps: 50[195600], Total reward: -0.22246338129043575[-2.7], time: 9.5s[720.7m], e: 0.20914803768744042
Episode: 3913/20000, steps: 50[195650], Total reward: -0.16572461128234858[-2.7], time: 8.9s[720.9m], e: 0.20906437847236545
Episode: 3914/20000, steps: 50[195700], Total reward: -2.8956708073616024[-2.8], time: 10.3s[721.1m], e: 0.20898075272097652
Episode: 3915/20000, steps: 50[195750], Total reward: -5.608143472671509[-2.9], time: 10.4s[721.2m], e: 0.20889716041988815
Episode: 3916/20000, steps: 50[195800], Total reward: -0.8264559030532836[-2.5], time: 9.3s[721.4m], e: 0.2088136015557202
Episode: 3917/20000, steps: 50[195850], Total reward: -4.12583134174347[-2.3], time: 10.3s[721.6m], e: 0.20873007611509792
Episode: 3918/20000, steps: 50[195900], Total reward: -0.7756617069244385[-2.4], time: 9.0s[721.7m], e: 0.2086465840846519
Episode: 3919/20000, steps: 50[195950], Total reward: -3.759010058641434[-2.5], time: 11.4s[721.9m], e: 0.20856312545101804
Episode: 3920/20000, steps: 50[196000], Total reward: -6.436662721633908[-2.5], time: 10.2s[722.1m], e: 0.20847970020083764
Episode: 3921/20000, steps: 50[196050], Total reward: -0.01587400436401329[-2.2], time: 9.5s[722.2m], e: 0.2083963083207573
Episode: 3922/20000, steps: 50[196100], Total reward: -5.37226574420929[-2.2], time: 9.4s[722.4m], e: 0.208312949797429
Episode: 3923/20000, steps: 50[196150], Total reward: -1.41047648191452[-2.3], time: 8.7s[722.5m], e: 0.20822962461751005
Episode: 3924/20000, steps: 50[196200], Total reward: -5.03240613937378[-2.3], time: 11.1s[722.7m], e: 0.20814633276766306
Episode: 3925/20000, steps: 50[196250], Total reward: -0.2392028331756585[-2.2], time: 10.4s[722.9m], e: 0.208063074234556
Episode: 3926/20000, steps: 50[196300], Total reward: -4.422775161266324[-2.3], time: 11.6s[723.1m], e: 0.2079798490048622
Episode: 3927/20000, steps: 50[196350], Total reward: -0.15997216701507594[-2.3], time: 10.0s[723.3m], e: 0.20789665706526025
Episode: 3928/20000, steps: 50[196400], Total reward: -6.6416554212570205[-2.6], time: 11.5s[723.4m], e: 0.20781349840243415
Episode: 3929/20000, steps: 50[196450], Total reward: -3.260886979103088[-2.6], time: 10.8s[723.6m], e: 0.20773037300307318
Episode: 3930/20000, steps: 50[196500], Total reward: -4.744743061065675[-2.8], time: 10.8s[723.8m], e: 0.20764728085387196
Episode: 3931/20000, steps: 50[196550], Total reward: -6.39461884498596[-3.1], time: 11.2s[724.0m], e: 0.20756422194153043
Episode: 3932/20000, steps: 50[196600], Total reward: -2.8082025051116943[-3.3], time: 10.4s[724.2m], e: 0.20748119625275382
Episode: 3933/20000, steps: 50[196650], Total reward: 0.5278842687606812[-3.2], time: 10.4s[724.3m], e: 0.20739820377425272
Episode: 3934/20000, steps: 50[196700], Total reward: -10.898931511677798[-3.6], time: 10.4s[724.5m], e: 0.20731524449274302
Episode: 3935/20000, steps: 50[196750], Total reward: -9.403659638762475[-3.8], time: 10.3s[724.7m], e: 0.20723231839494594
Episode: 3936/20000, steps: 50[196800], Total reward: -6.688453280925752[-4.1], time: 9.2s[724.8m], e: 0.20714942546758797
Episode: 3937/20000, steps: 50[196850], Total reward: -4.177709352970124[-4.1], time: 8.9s[725.0m], e: 0.20706656569740095
Episode: 3938/20000, steps: 50[196900], Total reward: -0.18479368686675982[-4.1], time: 9.8s[725.1m], e: 0.206983739071122
Episode: 3939/20000, steps: 50[196950], Total reward: -3.131006836891174[-4.0], time: 10.4s[725.3m], e: 0.20690094557549354
Episode: 3940/20000, steps: 50[197000], Total reward: 0.02947418689727796[-3.7], time: 9.6s[725.5m], e: 0.20681818519726336
Episode: 3941/20000, steps: 50[197050], Total reward: -0.4857841491699218[-3.7], time: 9.4s[725.6m], e: 0.20673545792318446
Episode: 3942/20000, steps: 50[197100], Total reward: -2.3087626457214356[-3.6], time: 8.8s[725.8m], e: 0.2066527637400152
Episode: 3943/20000, steps: 50[197150], Total reward: -6.262312293052673[-3.8], time: 8.9s[725.9m], e: 0.20657010263451922
Episode: 3944/20000, steps: 50[197200], Total reward: -0.7676716566085819[-3.6], time: 8.5s[726.1m], e: 0.20648747459346542
Episode: 3945/20000, steps: 50[197250], Total reward: -3.079920208454131[-3.8], time: 9.1s[726.2m], e: 0.20640487960362805
Episode: 3946/20000, steps: 50[197300], Total reward: -2.86656403541565[-3.7], time: 10.0s[726.4m], e: 0.2063223176517866
Episode: 3947/20000, steps: 50[197350], Total reward: -3.168598461151122[-3.8], time: 9.2s[726.6m], e: 0.2062397887247259
Episode: 3948/20000, steps: 50[197400], Total reward: -2.0073265552520754[-3.6], time: 9.0s[726.7m], e: 0.206157292809236
Episode: 3949/20000, steps: 50[197450], Total reward: 2.1690412044525145[-3.3], time: 9.2s[726.9m], e: 0.20607482989211232
Episode: 3950/20000, steps: 50[197500], Total reward: -9.611217373609543[-3.6], time: 10.2s[727.0m], e: 0.20599239996015548
Episode: 3951/20000, steps: 50[197550], Total reward: -3.8017048954963664[-3.4], time: 9.3s[727.2m], e: 0.20591000300017143
Episode: 3952/20000, steps: 50[197600], Total reward: -4.2845317959785465[-3.5], time: 8.7s[727.3m], e: 0.20582763899897136
Episode: 3953/20000, steps: 50[197650], Total reward: -1.5936681747436525[-3.6], time: 8.5s[727.5m], e: 0.20574530794337179
Episode: 3954/20000, steps: 50[197700], Total reward: -3.1170115113258348[-3.2], time: 8.8s[727.6m], e: 0.20566300982019445
Episode: 3955/20000, steps: 50[197750], Total reward: -0.8631504058837892[-2.8], time: 8.6s[727.8m], e: 0.20558074461626638
Episode: 3956/20000, steps: 50[197800], Total reward: -1.8316431522369383[-2.6], time: 9.6s[727.9m], e: 0.2054985123184199
Episode: 3957/20000, steps: 50[197850], Total reward: -5.329232645034789[-2.6], time: 9.2s[728.1m], e: 0.20541631291349255
Episode: 3958/20000, steps: 50[197900], Total reward: -2.109827208518982[-2.7], time: 10.3s[728.2m], e: 0.20533414638832717
Episode: 3959/20000, steps: 50[197950], Total reward: -0.9710495710372933[-2.6], time: 10.4s[728.4m], e: 0.20525201272977184
Episode: 3960/20000, steps: 50[198000], Total reward: -1.5492183685302736[-2.7], time: 9.8s[728.6m], e: 0.20516991192467993
Episode: 3961/20000, steps: 50[198050], Total reward: -1.5986617565155026[-2.7], time: 10.1s[728.7m], e: 0.20508784395991006
Episode: 3962/20000, steps: 50[198100], Total reward: -0.45932953357696477[-2.7], time: 9.0s[728.9m], e: 0.2050058088223261
Episode: 3963/20000, steps: 50[198150], Total reward: -1.6621570587158208[-2.4], time: 9.1s[729.0m], e: 0.20492380649879718
Episode: 3964/20000, steps: 50[198200], Total reward: -5.894604873657227[-2.7], time: 10.5s[729.2m], e: 0.20484183697619768
Episode: 3965/20000, steps: 50[198250], Total reward: -4.00840607881546[-2.7], time: 10.0s[729.4m], e: 0.2047599002414072
Episode: 3966/20000, steps: 50[198300], Total reward: -5.145128703117374[-2.8], time: 9.6s[729.5m], e: 0.20467799628131064
Episode: 3967/20000, steps: 50[198350], Total reward: -0.4926066875457762[-2.7], time: 9.2s[729.7m], e: 0.20459612508279812
Episode: 3968/20000, steps: 50[198400], Total reward: -0.22150869369506865[-2.6], time: 9.5s[729.9m], e: 0.204514286632765
Episode: 3969/20000, steps: 50[198450], Total reward: -1.467138576507568[-2.8], time: 9.4s[730.0m], e: 0.2044324809181119
Episode: 3970/20000, steps: 50[198500], Total reward: -2.715435266494752[-2.5], time: 10.1s[730.2m], e: 0.20435070792574467
Episode: 3971/20000, steps: 50[198550], Total reward: -1.7490605950355533[-2.4], time: 10.3s[730.4m], e: 0.20426896764257438
Episode: 3972/20000, steps: 50[198600], Total reward: -3.761111211776733[-2.3], time: 9.1s[730.5m], e: 0.20418726005551735
Episode: 3973/20000, steps: 50[198650], Total reward: 1.1649882078170786[-2.2], time: 9.6s[730.7m], e: 0.20410558515149516
Episode: 3974/20000, steps: 50[198700], Total reward: -6.046076220273972[-2.3], time: 10.3s[730.8m], e: 0.20402394291743456
Episode: 3975/20000, steps: 50[198750], Total reward: -6.830401921272277[-2.6], time: 10.1s[731.0m], e: 0.2039423333402676
Episode: 3976/20000, steps: 50[198800], Total reward: -10.212108945846557[-3.1], time: 9.4s[731.2m], e: 0.2038607564069315
Episode: 3977/20000, steps: 50[198850], Total reward: -5.954513502120971[-3.1], time: 8.8s[731.3m], e: 0.20377921210436872
Episode: 3978/20000, steps: 50[198900], Total reward: -2.2712888836860667[-3.1], time: 9.5s[731.5m], e: 0.20369770041952698
Episode: 3979/20000, steps: 50[198950], Total reward: 1.6245441913604735[-3.0], time: 10.8s[731.6m], e: 0.20361622133935917
Episode: 3980/20000, steps: 50[199000], Total reward: -1.3915987968444825[-3.0], time: 9.4s[731.8m], e: 0.20353477485082344
Episode: 3981/20000, steps: 50[199050], Total reward: -3.953640413284301[-3.1], time: 8.9s[732.0m], e: 0.20345336094088312
Episode: 3982/20000, steps: 50[199100], Total reward: -3.104424738883973[-3.2], time: 8.7s[732.1m], e: 0.20337197959650677
Episode: 3983/20000, steps: 50[199150], Total reward: 1.8883888244628904[-3.0], time: 10.4s[732.3m], e: 0.20329063080466817
Episode: 3984/20000, steps: 50[199200], Total reward: -4.316082453727722[-2.9], time: 10.5s[732.4m], e: 0.2032093145523463
Episode: 3985/20000, steps: 50[199250], Total reward: -4.1583845019340515[-3.0], time: 9.8s[732.6m], e: 0.2031280308265254
Episode: 3986/20000, steps: 50[199300], Total reward: -4.605071401596068[-2.9], time: 10.2s[732.8m], e: 0.2030467796141948
Episode: 3987/20000, steps: 50[199350], Total reward: 2.9158971786499017[-2.8], time: 11.1s[733.0m], e: 0.20296556090234913
Episode: 3988/20000, steps: 50[199400], Total reward: -10.431625619530672[-3.3], time: 10.0s[733.1m], e: 0.2028843746779882
Episode: 3989/20000, steps: 50[199450], Total reward: -1.763374388217926[-3.3], time: 9.9s[733.3m], e: 0.202803220928117
Episode: 3990/20000, steps: 50[199500], Total reward: 3.1247218608856198[-3.0], time: 10.0s[733.5m], e: 0.20272209963974577
Episode: 3991/20000, steps: 50[199550], Total reward: -1.7301265716552745[-3.0], time: 10.2s[733.6m], e: 0.2026410107998899
Episode: 3992/20000, steps: 50[199600], Total reward: -2.45049886703491[-2.9], time: 11.2s[733.8m], e: 0.20255995439556995
Episode: 3993/20000, steps: 50[199650], Total reward: -2.6405198812484736[-3.1], time: 10.9s[734.0m], e: 0.20247893041381174
Episode: 3994/20000, steps: 50[199700], Total reward: -8.444389319419862[-3.2], time: 10.4s[734.2m], e: 0.20239793884164622
Episode: 3995/20000, steps: 50[199750], Total reward: 0.6337475061416615[-2.9], time: 9.1s[734.3m], e: 0.20231697966610956
Episode: 3996/20000, steps: 50[199800], Total reward: 0.5661998271942144[-2.3], time: 9.0s[734.5m], e: 0.20223605287424312
Episode: 3997/20000, steps: 50[199850], Total reward: -1.7104488372802737[-2.1], time: 9.9s[734.6m], e: 0.20215515845309343
Episode: 3998/20000, steps: 50[199900], Total reward: -6.980463850498198[-2.3], time: 10.4s[734.8m], e: 0.2020742963897122
Episode: 3999/20000, steps: 50[199950], Total reward: -3.2460511803627017[-2.6], time: 12.2s[735.0m], e: 0.2019934666711563
Episode: 4000/20000, steps: 50[200000], Total reward: -0.675033235549927[-2.6], time: 10.3s[735.2m], e: 0.20191266928448787
Episode: 4001/20000, steps: 50[200050], Total reward: -2.838395726680756[-2.5], time: 9.4s[735.3m], e: 0.20183190421677408
Episode: 4002/20000, steps: 50[200100], Total reward: 2.985719895362853[-2.2], time: 8.9s[735.5m], e: 0.20175117145508736
Episode: 4003/20000, steps: 50[200150], Total reward: -3.9040956974029553[-2.5], time: 9.9s[735.7m], e: 0.20167047098650534
Episode: 4004/20000, steps: 50[200200], Total reward: -2.2818140029907243[-2.4], time: 9.6s[735.8m], e: 0.20158980279811076
Episode: 4005/20000, steps: 50[200250], Total reward: -2.710167264938354[-2.3], time: 9.7s[736.0m], e: 0.20150916687699152
Episode: 4006/20000, steps: 50[200300], Total reward: -1.864589309692383[-2.2], time: 9.7s[736.2m], e: 0.20142856321024075
Episode: 4007/20000, steps: 50[200350], Total reward: -10.164322936534884[-2.8], time: 9.5s[736.3m], e: 0.20134799178495666
Episode: 4008/20000, steps: 50[200400], Total reward: -0.8204772770404813[-2.3], time: 9.5s[736.5m], e: 0.2012674525882427
Episode: 4009/20000, steps: 50[200450], Total reward: -2.971851456165313[-2.4], time: 11.1s[736.7m], e: 0.2011869456072074
Episode: 4010/20000, steps: 50[200500], Total reward: -0.9628284335136419[-2.6], time: 11.2s[736.9m], e: 0.20110647082896452
Episode: 4011/20000, steps: 50[200550], Total reward: 1.898339486122131[-2.4], time: 11.1s[737.0m], e: 0.20102602824063295
Episode: 4012/20000, steps: 50[200600], Total reward: -3.919146180152894[-2.5], time: 10.5s[737.2m], e: 0.2009456178293367
Episode: 4013/20000, steps: 50[200650], Total reward: -2.9338645458221437[-2.5], time: 13.0s[737.4m], e: 0.20086523958220498
Episode: 4014/20000, steps: 50[200700], Total reward: -1.4436112523078914[-2.2], time: 12.0s[737.6m], e: 0.2007848934863721
Episode: 4015/20000, steps: 50[200750], Total reward: 0.3631897330284122[-2.2], time: 13.2s[737.8m], e: 0.20070457952897755
Episode: 4016/20000, steps: 50[200800], Total reward: -0.1315304756164566[-2.2], time: 11.9s[738.0m], e: 0.20062429769716597
Episode: 4017/20000, steps: 50[200850], Total reward: -4.326883387565613[-2.3], time: 11.5s[738.2m], e: 0.20054404797808711
Episode: 4018/20000, steps: 50[200900], Total reward: 0.4427597045898437[-2.0], time: 11.6s[738.4m], e: 0.2004638303588959
Episode: 4019/20000, steps: 50[200950], Total reward: -2.745854580402374[-2.0], time: 11.4s[738.6m], e: 0.20038364482675233
Episode: 4020/20000, steps: 50[201000], Total reward: 1.0719537734985347[-1.9], time: 11.8s[738.8m], e: 0.20030349136882164
Episode: 4021/20000, steps: 50[201050], Total reward: -1.4740826725959777[-1.8], time: 10.7s[739.0m], e: 0.2002233699722741
Episode: 4022/20000, steps: 50[201100], Total reward: -5.809979873895648[-2.2], time: 11.1s[739.2m], e: 0.2001432806242852
Episode: 4023/20000, steps: 50[201150], Total reward: -2.3258481979370123[-2.2], time: 10.1s[739.4m], e: 0.20006322331203552
Episode: 4024/20000, steps: 50[201200], Total reward: -2.618705308437348[-2.2], time: 12.3s[739.6m], e: 0.19998319802271072
Episode: 4025/20000, steps: 50[201250], Total reward: -2.0117602169513704[-2.1], time: 11.8s[739.8m], e: 0.19990320474350165
Episode: 4026/20000, steps: 50[201300], Total reward: -4.403274440765381[-2.3], time: 11.4s[739.9m], e: 0.19982324346160427
Episode: 4027/20000, steps: 50[201350], Total reward: -3.578892409801482[-1.9], time: 10.7s[740.1m], e: 0.19974331416421964
Episode: 4028/20000, steps: 50[201400], Total reward: -0.1956968784332275[-1.9], time: 10.8s[740.3m], e: 0.19966341683855396
Episode: 4029/20000, steps: 50[201450], Total reward: -1.0156472206115728[-1.8], time: 12.0s[740.5m], e: 0.19958355147181855
Episode: 4030/20000, steps: 50[201500], Total reward: -7.097620868682859[-2.1], time: 10.8s[740.7m], e: 0.19950371805122982
Episode: 4031/20000, steps: 50[201550], Total reward: 1.5365093231201177[-2.1], time: 10.4s[740.9m], e: 0.19942391656400935
Episode: 4032/20000, steps: 50[201600], Total reward: -0.16005671024322482[-1.9], time: 10.1s[741.0m], e: 0.19934414699738376
Episode: 4033/20000, steps: 50[201650], Total reward: -3.0308883547782894[-1.9], time: 9.9s[741.2m], e: 0.1992644093385848
Episode: 4034/20000, steps: 50[201700], Total reward: -6.525749075412749[-2.2], time: 9.6s[741.3m], e: 0.19918470357484938
Episode: 4035/20000, steps: 50[201750], Total reward: -0.023680615425109436[-2.2], time: 9.5s[741.5m], e: 0.19910502969341945
Episode: 4036/20000, steps: 50[201800], Total reward: -0.22301840782165497[-2.2], time: 8.8s[741.7m], e: 0.1990253876815421
Episode: 4037/20000, steps: 50[201850], Total reward: 0.019626092910766467[-2.0], time: 8.6s[741.8m], e: 0.1989457775264695
Episode: 4038/20000, steps: 50[201900], Total reward: -0.4702375411987305[-2.1], time: 9.9s[742.0m], e: 0.19886619921545892
Episode: 4039/20000, steps: 50[201950], Total reward: -0.9916716575622563[-2.0], time: 9.7s[742.1m], e: 0.19878665273577276
Episode: 4040/20000, steps: 50[202000], Total reward: -6.328308749198912[-2.3], time: 9.6s[742.3m], e: 0.19870713807467846
Episode: 4041/20000, steps: 50[202050], Total reward: -6.756687599420547[-2.6], time: 9.0s[742.4m], e: 0.1986276552194486
Episode: 4042/20000, steps: 50[202100], Total reward: -4.33880354166031[-2.5], time: 9.7s[742.6m], e: 0.19854820415736085
Episode: 4043/20000, steps: 50[202150], Total reward: -2.9916923284530648[-2.6], time: 10.3s[742.8m], e: 0.1984687848756979
Episode: 4044/20000, steps: 50[202200], Total reward: -1.674693882465363[-2.5], time: 10.0s[742.9m], e: 0.19838939736174765
Episode: 4045/20000, steps: 50[202250], Total reward: 0.36119008064270036[-2.4], time: 9.0s[743.1m], e: 0.19831004160280297
Episode: 4046/20000, steps: 50[202300], Total reward: -5.137737035751346[-2.4], time: 10.2s[743.3m], e: 0.19823071758616184
Episode: 4047/20000, steps: 50[202350], Total reward: -2.384647941589355[-2.4], time: 10.2s[743.4m], e: 0.19815142529912738
Episode: 4048/20000, steps: 50[202400], Total reward: -7.6411189317703245[-2.7], time: 11.6s[743.6m], e: 0.19807216472900774
